Date,Time,Unit,Value
8/27/22,3:45:37 PM,C,21
8/27/22,3:55:37 PM,C,21
8/27/22,4:05:37 PM,C,21
8/27/22,4:15:37 PM,C,21
8/27/22,4:25:37 PM,C,21
8/27/22,4:35:37 PM,C,21
8/27/22,4:45:37 PM,C,21
8/27/22,4:55:37 PM,C,21
8/27/22,5:05:37 PM,C,21
8/27/22,5:15:37 PM,C,21
8/27/22,5:25:37 PM,C,21
8/27/22,5:35:37 PM,C,21
8/27/22,5:45:37 PM,C,20.5
8/27/22,5:55:37 PM,C,20.5
8/27/22,6:05:37 PM,C,20.5
8/27/22,6:15:37 PM,C,20.5
8/27/22,6:25:37 PM,C,20.5
8/27/22,6:35:37 PM,C,20
8/27/22,6:45:37 PM,C,20
8/27/22,6:55:37 PM,C,20
8/27/22,7:05:37 PM,C,20
8/27/22,7:15:37 PM,C,19.5
8/27/22,7:25:37 PM,C,19.5
8/27/22,7:35:37 PM,C,19
8/27/22,7:45:37 PM,C,18.5
8/27/22,7:55:37 PM,C,18
8/27/22,8:05:37 PM,C,17.5
8/27/22,8:15:37 PM,C,17
8/27/22,8:25:37 PM,C,16.5
8/27/22,8:35:37 PM,C,16.5
8/27/22,8:45:37 PM,C,16
8/27/22,8:55:37 PM,C,15.5
8/27/22,9:05:37 PM,C,15
8/27/22,9:15:37 PM,C,15
8/27/22,9:25:37 PM,C,15
8/27/22,9:35:37 PM,C,15
8/27/22,9:45:37 PM,C,14.5
8/27/22,9:55:37 PM,C,14.5
8/27/22,10:05:37 PM,C,14
8/27/22,10:15:37 PM,C,13.5
8/27/22,10:25:37 PM,C,13.5
8/27/22,10:35:37 PM,C,13
8/27/22,10:45:37 PM,C,13
8/27/22,10:55:37 PM,C,12.5
8/27/22,11:05:37 PM,C,12.5
8/27/22,11:15:37 PM,C,12.5
8/27/22,11:25:37 PM,C,12
8/27/22,11:35:37 PM,C,12
8/27/22,11:45:37 PM,C,12
8/27/22,11:55:37 PM,C,11.5
8/28/22,12:05:37 AM,C,11.5
8/28/22,12:15:37 AM,C,11
8/28/22,12:25:37 AM,C,11
8/28/22,12:35:37 AM,C,10.5
8/28/22,12:45:37 AM,C,10.5
8/28/22,12:55:37 AM,C,10
8/28/22,1:05:37 AM,C,10
8/28/22,1:15:37 AM,C,10
8/28/22,1:25:37 AM,C,9.5
8/28/22,1:35:37 AM,C,9.5
8/28/22,1:45:37 AM,C,9.5
8/28/22,1:55:37 AM,C,9
8/28/22,2:05:37 AM,C,9
8/28/22,2:15:37 AM,C,9
8/28/22,2:25:37 AM,C,8.5
8/28/22,2:35:37 AM,C,8.5
8/28/22,2:45:37 AM,C,8.5
8/28/22,2:55:37 AM,C,8.5
8/28/22,3:05:37 AM,C,8.5
8/28/22,3:15:37 AM,C,8
8/28/22,3:25:37 AM,C,8
8/28/22,3:35:37 AM,C,8
8/28/22,3:45:37 AM,C,7.5
8/28/22,3:55:37 AM,C,7.5
8/28/22,4:05:37 AM,C,7.5
8/28/22,4:15:37 AM,C,7.5
8/28/22,4:25:37 AM,C,7
8/28/22,4:35:37 AM,C,7
8/28/22,4:45:37 AM,C,7
8/28/22,4:55:37 AM,C,7
8/28/22,5:05:37 AM,C,7
8/28/22,5:15:37 AM,C,7
8/28/22,5:25:37 AM,C,7
8/28/22,5:35:37 AM,C,6.5
8/28/22,5:45:37 AM,C,6.5
8/28/22,5:55:37 AM,C,6.5
8/28/22,6:05:37 AM,C,6.5
8/28/22,6:15:37 AM,C,6.5
8/28/22,6:25:37 AM,C,6.5
8/28/22,6:35:37 AM,C,6
8/28/22,6:45:37 AM,C,6
8/28/22,6:55:37 AM,C,6
8/28/22,7:05:37 AM,C,6
8/28/22,7:15:37 AM,C,6
8/28/22,7:25:37 AM,C,6
8/28/22,7:35:37 AM,C,6
8/28/22,7:45:37 AM,C,6
8/28/22,7:55:37 AM,C,6
8/28/22,8:05:37 AM,C,6.5
8/28/22,8:15:37 AM,C,6.5
8/28/22,8:25:37 AM,C,7
8/28/22,8:35:37 AM,C,7
8/28/22,8:45:37 AM,C,7
8/28/22,8:55:37 AM,C,7.5
8/28/22,9:05:37 AM,C,7.5
8/28/22,9:15:37 AM,C,8
8/28/22,9:25:37 AM,C,8.5
8/28/22,9:35:37 AM,C,9
8/28/22,9:45:37 AM,C,9.5
8/28/22,9:55:37 AM,C,10
8/28/22,10:05:37 AM,C,10.5
8/28/22,10:15:37 AM,C,11.5
8/28/22,10:25:37 AM,C,12
8/28/22,10:35:37 AM,C,13
8/28/22,10:45:37 AM,C,14
8/28/22,10:55:37 AM,C,16.5
8/28/22,11:05:37 AM,C,18.5
8/28/22,11:15:37 AM,C,19
8/28/22,11:25:37 AM,C,19.5
8/28/22,11:35:37 AM,C,20
8/28/22,11:45:37 AM,C,20.5
8/28/22,11:55:37 AM,C,20.5
8/28/22,12:05:37 PM,C,20.5
8/28/22,12:15:37 PM,C,20.5
8/28/22,12:25:37 PM,C,20.5
8/28/22,12:35:37 PM,C,20
8/28/22,12:45:37 PM,C,19.5
8/28/22,12:55:37 PM,C,19.5
8/28/22,1:05:37 PM,C,19.5
8/28/22,1:15:37 PM,C,19
8/28/22,1:25:37 PM,C,19
8/28/22,1:35:37 PM,C,19
8/28/22,1:45:37 PM,C,19
8/28/22,1:55:37 PM,C,19
8/28/22,2:05:37 PM,C,19
8/28/22,2:15:37 PM,C,19
8/28/22,2:25:37 PM,C,19
8/28/22,2:35:37 PM,C,19
8/28/22,2:45:37 PM,C,19
8/28/22,2:55:37 PM,C,19
8/28/22,3:05:37 PM,C,19
8/28/22,3:15:37 PM,C,19
8/28/22,3:25:37 PM,C,19.5
8/28/22,3:35:37 PM,C,19.5
8/28/22,3:45:37 PM,C,19.5
8/28/22,3:55:37 PM,C,19.5
8/28/22,4:05:37 PM,C,19.5
8/28/22,4:15:37 PM,C,19.5
8/28/22,4:25:37 PM,C,19.5
8/28/22,4:35:37 PM,C,19.5
8/28/22,4:45:37 PM,C,19.5
8/28/22,4:55:37 PM,C,19.5
8/28/22,5:05:37 PM,C,19.5
8/28/22,5:15:37 PM,C,19.5
8/28/22,5:25:37 PM,C,19.5
8/28/22,5:35:37 PM,C,19.5
8/28/22,5:45:37 PM,C,19.5
8/28/22,5:55:37 PM,C,19
8/28/22,6:05:37 PM,C,19
8/28/22,6:15:37 PM,C,19
8/28/22,6:25:37 PM,C,19
8/28/22,6:35:37 PM,C,19
8/28/22,6:45:37 PM,C,19
8/28/22,6:55:37 PM,C,19
8/28/22,7:05:37 PM,C,19
8/28/22,7:15:37 PM,C,18.5
8/28/22,7:25:37 PM,C,18.5
8/28/22,7:35:37 PM,C,18
8/28/22,7:45:37 PM,C,17.5
8/28/22,7:55:37 PM,C,17
8/28/22,8:05:37 PM,C,16.5
8/28/22,8:15:37 PM,C,16
8/28/22,8:25:37 PM,C,15.5
8/28/22,8:35:37 PM,C,15
8/28/22,8:45:37 PM,C,14.5
8/28/22,8:55:37 PM,C,14
8/28/22,9:05:37 PM,C,14
8/28/22,9:15:37 PM,C,13.5
8/28/22,9:25:37 PM,C,13
8/28/22,9:35:37 PM,C,12.5
8/28/22,9:45:37 PM,C,12.5
8/28/22,9:55:37 PM,C,12
8/28/22,10:05:37 PM,C,11.5
8/28/22,10:15:37 PM,C,11.5
8/28/22,10:25:37 PM,C,11
8/28/22,10:35:37 PM,C,11
8/28/22,10:45:37 PM,C,11
8/28/22,10:55:37 PM,C,10.5
8/28/22,11:05:37 PM,C,10.5
8/28/22,11:15:37 PM,C,10.5
8/28/22,11:25:37 PM,C,10.5
8/28/22,11:35:37 PM,C,10
8/28/22,11:45:37 PM,C,10
8/28/22,11:55:37 PM,C,10
8/29/22,12:05:37 AM,C,9.5
8/29/22,12:15:37 AM,C,9.5
8/29/22,12:25:37 AM,C,9.5
8/29/22,12:35:37 AM,C,9.5
8/29/22,12:45:37 AM,C,9.5
8/29/22,12:55:37 AM,C,9.5
8/29/22,1:05:37 AM,C,9
8/29/22,1:15:37 AM,C,9
8/29/22,1:25:37 AM,C,9
8/29/22,1:35:37 AM,C,9
8/29/22,1:45:37 AM,C,9
8/29/22,1:55:37 AM,C,8.5
8/29/22,2:05:37 AM,C,8.5
8/29/22,2:15:37 AM,C,8.5
8/29/22,2:25:37 AM,C,8.5
8/29/22,2:35:37 AM,C,8.5
8/29/22,2:45:37 AM,C,8.5
8/29/22,2:55:37 AM,C,8.5
8/29/22,3:05:37 AM,C,8.5
8/29/22,3:15:37 AM,C,8.5
8/29/22,3:25:37 AM,C,8.5
8/29/22,3:35:37 AM,C,8.5
8/29/22,3:45:37 AM,C,8.5
8/29/22,3:55:37 AM,C,8
8/29/22,4:05:37 AM,C,8
8/29/22,4:15:37 AM,C,8
8/29/22,4:25:37 AM,C,8
8/29/22,4:35:37 AM,C,8
8/29/22,4:45:37 AM,C,7.5
8/29/22,4:55:37 AM,C,7.5
8/29/22,5:05:37 AM,C,7
8/29/22,5:15:37 AM,C,7
8/29/22,5:25:37 AM,C,7
8/29/22,5:35:37 AM,C,6.5
8/29/22,5:45:37 AM,C,6.5
8/29/22,5:55:37 AM,C,6.5
8/29/22,6:05:37 AM,C,6.5
8/29/22,6:15:37 AM,C,6
8/29/22,6:25:37 AM,C,6
8/29/22,6:35:37 AM,C,6
8/29/22,6:45:37 AM,C,6
8/29/22,6:55:37 AM,C,6
8/29/22,7:05:37 AM,C,6
8/29/22,7:15:37 AM,C,6
8/29/22,7:25:37 AM,C,6
8/29/22,7:35:37 AM,C,6
8/29/22,7:45:37 AM,C,6
8/29/22,7:55:37 AM,C,6
8/29/22,8:05:37 AM,C,6
8/29/22,8:15:37 AM,C,6
8/29/22,8:25:37 AM,C,6
8/29/22,8:35:37 AM,C,6.5
8/29/22,8:45:37 AM,C,6.5
8/29/22,8:55:37 AM,C,7
8/29/22,9:05:37 AM,C,7.5
8/29/22,9:15:37 AM,C,8
8/29/22,9:25:37 AM,C,8.5
8/29/22,9:35:37 AM,C,9
8/29/22,9:45:37 AM,C,9.5
8/29/22,9:55:37 AM,C,10
8/29/22,10:05:37 AM,C,10.5
8/29/22,10:15:37 AM,C,11
8/29/22,10:25:37 AM,C,11.5
8/29/22,10:35:37 AM,C,12.5
8/29/22,10:45:37 AM,C,13.5
8/29/22,10:55:37 AM,C,16
8/29/22,11:05:37 AM,C,18
8/29/22,11:15:37 AM,C,19.5
8/29/22,11:25:37 AM,C,19.5
8/29/22,11:35:37 AM,C,20
8/29/22,11:45:37 AM,C,20.5
8/29/22,11:55:37 AM,C,21
8/29/22,12:05:37 PM,C,21
8/29/22,12:15:37 PM,C,21.5
8/29/22,12:25:37 PM,C,21
8/29/22,12:35:37 PM,C,21
8/29/22,12:45:37 PM,C,21
8/29/22,12:55:37 PM,C,20.5
8/29/22,1:05:37 PM,C,20.5
8/29/22,1:15:37 PM,C,20.5
8/29/22,1:25:37 PM,C,20.5
8/29/22,1:35:37 PM,C,20.5
8/29/22,1:45:37 PM,C,20.5
8/29/22,1:55:37 PM,C,20.5
8/29/22,2:05:37 PM,C,20.5
8/29/22,2:15:37 PM,C,20.5
8/29/22,2:25:37 PM,C,20.5
8/29/22,2:35:37 PM,C,21
8/29/22,2:45:37 PM,C,21
8/29/22,2:55:37 PM,C,21
8/29/22,3:05:37 PM,C,21
8/29/22,3:15:37 PM,C,21
8/29/22,3:25:37 PM,C,21
8/29/22,3:35:37 PM,C,21
8/29/22,3:45:37 PM,C,21
8/29/22,3:55:37 PM,C,21
8/29/22,4:05:37 PM,C,21
8/29/22,4:15:37 PM,C,21
8/29/22,4:25:37 PM,C,21
8/29/22,4:35:37 PM,C,21
8/29/22,4:45:37 PM,C,21
8/29/22,4:55:37 PM,C,21
8/29/22,5:05:37 PM,C,21
8/29/22,5:15:37 PM,C,21
8/29/22,5:25:37 PM,C,21
8/29/22,5:35:37 PM,C,21
8/29/22,5:45:37 PM,C,21
8/29/22,5:55:37 PM,C,21
8/29/22,6:05:37 PM,C,21
8/29/22,6:15:37 PM,C,20.5
8/29/22,6:25:37 PM,C,20.5
8/29/22,6:35:37 PM,C,20.5
8/29/22,6:45:37 PM,C,20.5
8/29/22,6:55:37 PM,C,20.5
8/29/22,7:05:37 PM,C,20
8/29/22,7:15:37 PM,C,20
8/29/22,7:25:37 PM,C,19.5
8/29/22,7:35:37 PM,C,19
8/29/22,7:45:37 PM,C,18.5
8/29/22,7:55:37 PM,C,17.5
8/29/22,8:05:37 PM,C,17
8/29/22,8:15:37 PM,C,16.5
8/29/22,8:25:37 PM,C,16
8/29/22,8:35:37 PM,C,15.5
8/29/22,8:45:37 PM,C,15
8/29/22,8:55:37 PM,C,14.5
8/29/22,9:05:37 PM,C,14
8/29/22,9:15:37 PM,C,14
8/29/22,9:25:37 PM,C,13.5
8/29/22,9:35:37 PM,C,13.5
8/29/22,9:45:37 PM,C,13
8/29/22,9:55:37 PM,C,13
8/29/22,10:05:37 PM,C,13
8/29/22,10:15:37 PM,C,12.5
8/29/22,10:25:37 PM,C,12.5
8/29/22,10:35:37 PM,C,12.5
8/29/22,10:45:37 PM,C,12
8/29/22,10:55:37 PM,C,12
8/29/22,11:05:37 PM,C,11.5
8/29/22,11:15:37 PM,C,11.5
8/29/22,11:25:37 PM,C,11.5
8/29/22,11:35:37 PM,C,11.5
8/29/22,11:45:37 PM,C,11
8/29/22,11:55:37 PM,C,11
8/30/22,12:05:37 AM,C,11
8/30/22,12:15:37 AM,C,10.5
8/30/22,12:25:37 AM,C,10.5
8/30/22,12:35:37 AM,C,10.5
8/30/22,12:45:37 AM,C,10
8/30/22,12:55:37 AM,C,10
8/30/22,1:05:37 AM,C,10
8/30/22,1:15:37 AM,C,10
8/30/22,1:25:37 AM,C,10
8/30/22,1:35:37 AM,C,10
8/30/22,1:45:37 AM,C,10
8/30/22,1:55:37 AM,C,9.5
8/30/22,2:05:37 AM,C,9.5
8/30/22,2:15:37 AM,C,9
8/30/22,2:25:37 AM,C,9
8/30/22,2:35:37 AM,C,8.5
8/30/22,2:45:37 AM,C,8.5
8/30/22,2:55:37 AM,C,8.5
8/30/22,3:05:37 AM,C,8
8/30/22,3:15:37 AM,C,8
8/30/22,3:25:37 AM,C,8
8/30/22,3:35:37 AM,C,8
8/30/22,3:45:37 AM,C,8
8/30/22,3:55:37 AM,C,8
8/30/22,4:05:37 AM,C,8
8/30/22,4:15:37 AM,C,8
8/30/22,4:25:37 AM,C,8
8/30/22,4:35:37 AM,C,8
8/30/22,4:45:37 AM,C,8
8/30/22,4:55:37 AM,C,8
8/30/22,5:05:37 AM,C,8
8/30/22,5:15:37 AM,C,8
8/30/22,5:25:37 AM,C,7.5
8/30/22,5:35:37 AM,C,7.5
8/30/22,5:45:37 AM,C,7.5
8/30/22,5:55:37 AM,C,7
8/30/22,6:05:37 AM,C,7
8/30/22,6:15:37 AM,C,7
8/30/22,6:25:37 AM,C,7
8/30/22,6:35:37 AM,C,7
8/30/22,6:45:37 AM,C,7
8/30/22,6:55:37 AM,C,7
8/30/22,7:05:37 AM,C,7
8/30/22,7:15:37 AM,C,7
8/30/22,7:25:37 AM,C,7
8/30/22,7:35:37 AM,C,7
8/30/22,7:45:37 AM,C,7
8/30/22,7:55:37 AM,C,7
8/30/22,8:05:37 AM,C,7
8/30/22,8:15:37 AM,C,7.5
8/30/22,8:25:37 AM,C,7.5
8/30/22,8:35:37 AM,C,8
8/30/22,8:45:37 AM,C,8
8/30/22,8:55:37 AM,C,8.5
8/30/22,9:05:37 AM,C,9
8/30/22,9:15:37 AM,C,9
8/30/22,9:25:37 AM,C,9.5
8/30/22,9:35:37 AM,C,10
8/30/22,9:45:37 AM,C,10.5
8/30/22,9:55:37 AM,C,11
8/30/22,10:05:37 AM,C,11.5
8/30/22,10:15:37 AM,C,12
8/30/22,10:25:37 AM,C,13
8/30/22,10:35:37 AM,C,13.5
8/30/22,10:45:37 AM,C,14.5
8/30/22,10:55:37 AM,C,17
8/30/22,11:05:37 AM,C,19
8/30/22,11:15:37 AM,C,20
8/30/22,11:25:37 AM,C,20.5
8/30/22,11:35:37 AM,C,21
8/30/22,11:45:37 AM,C,21.5
8/30/22,11:55:37 AM,C,21.5
8/30/22,12:05:37 PM,C,22
8/30/22,12:15:37 PM,C,22
8/30/22,12:25:37 PM,C,22
8/30/22,12:35:37 PM,C,22
8/30/22,12:45:37 PM,C,22
8/30/22,12:55:37 PM,C,22
8/30/22,1:05:37 PM,C,22
8/30/22,1:15:37 PM,C,22
8/30/22,1:25:37 PM,C,22
8/30/22,1:35:37 PM,C,21.5
8/30/22,1:45:37 PM,C,21.5
8/30/22,1:55:37 PM,C,21.5
8/30/22,2:05:37 PM,C,22
8/30/22,2:15:37 PM,C,22
8/30/22,2:25:37 PM,C,22
8/30/22,2:35:37 PM,C,22.5
8/30/22,2:45:37 PM,C,22.5
8/30/22,2:55:37 PM,C,22.5
8/30/22,3:05:37 PM,C,22.5
8/30/22,3:15:37 PM,C,23
8/30/22,3:25:37 PM,C,23
8/30/22,3:35:37 PM,C,23
8/30/22,3:45:37 PM,C,23
8/30/22,3:55:37 PM,C,23
8/30/22,4:05:37 PM,C,23
8/30/22,4:15:37 PM,C,23
8/30/22,4:25:37 PM,C,22.5
8/30/22,4:35:37 PM,C,22.5
8/30/22,4:45:37 PM,C,22.5
8/30/22,4:55:37 PM,C,22.5
8/30/22,5:05:37 PM,C,22.5
8/30/22,5:15:37 PM,C,22.5
8/30/22,5:25:37 PM,C,22.5
8/30/22,5:35:37 PM,C,22.5
8/30/22,5:45:37 PM,C,22.5
8/30/22,5:55:37 PM,C,22.5
8/30/22,6:05:37 PM,C,22.5
8/30/22,6:15:37 PM,C,22
8/30/22,6:25:37 PM,C,22
8/30/22,6:35:37 PM,C,22
8/30/22,6:45:37 PM,C,22
8/30/22,6:55:37 PM,C,21.5
8/30/22,7:05:37 PM,C,21.5
8/30/22,7:15:37 PM,C,21
8/30/22,7:25:37 PM,C,20.5
8/30/22,7:35:37 PM,C,20
8/30/22,7:45:37 PM,C,19.5
8/30/22,7:55:37 PM,C,18.5
8/30/22,8:05:37 PM,C,18
8/30/22,8:15:37 PM,C,18
8/30/22,8:25:37 PM,C,17.5
8/30/22,8:35:37 PM,C,17
8/30/22,8:45:37 PM,C,16.5
8/30/22,8:55:37 PM,C,16
8/30/22,9:05:37 PM,C,15.5
8/30/22,9:15:37 PM,C,15.5
8/30/22,9:25:37 PM,C,15.5
8/30/22,9:35:37 PM,C,15
8/30/22,9:45:37 PM,C,15
8/30/22,9:55:37 PM,C,14.5
8/30/22,10:05:37 PM,C,14.5
8/30/22,10:15:37 PM,C,14.5
8/30/22,10:25:37 PM,C,14
8/30/22,10:35:37 PM,C,14
8/30/22,10:45:37 PM,C,13.5
8/30/22,10:55:37 PM,C,13.5
8/30/22,11:05:37 PM,C,13.5
8/30/22,11:15:37 PM,C,13
8/30/22,11:25:37 PM,C,13
8/30/22,11:35:37 PM,C,12.5
8/30/22,11:45:37 PM,C,12.5
8/30/22,11:55:37 PM,C,12
8/31/22,12:05:37 AM,C,12
8/31/22,12:15:37 AM,C,12
8/31/22,12:25:37 AM,C,12
8/31/22,12:35:37 AM,C,11.5
8/31/22,12:45:37 AM,C,11.5
8/31/22,12:55:37 AM,C,11
8/31/22,1:05:37 AM,C,11
8/31/22,1:15:37 AM,C,10.5
8/31/22,1:25:37 AM,C,10.5
8/31/22,1:35:37 AM,C,10.5
8/31/22,1:45:37 AM,C,10
8/31/22,1:55:37 AM,C,10
8/31/22,2:05:37 AM,C,10
8/31/22,2:15:37 AM,C,9.5
8/31/22,2:25:37 AM,C,9.5
8/31/22,2:35:37 AM,C,9.5
8/31/22,2:45:37 AM,C,9.5
8/31/22,2:55:37 AM,C,9.5
8/31/22,3:05:37 AM,C,9.5
8/31/22,3:15:37 AM,C,9.5
8/31/22,3:25:37 AM,C,9
8/31/22,3:35:37 AM,C,9
8/31/22,3:45:37 AM,C,9
8/31/22,3:55:37 AM,C,9
8/31/22,4:05:37 AM,C,9
8/31/22,4:15:37 AM,C,8.5
8/31/22,4:25:37 AM,C,8.5
8/31/22,4:35:37 AM,C,8.5
8/31/22,4:45:37 AM,C,8.5
8/31/22,4:55:37 AM,C,8.5
8/31/22,5:05:37 AM,C,8.5
8/31/22,5:15:37 AM,C,8.5
8/31/22,5:25:37 AM,C,8.5
8/31/22,5:35:37 AM,C,8.5
8/31/22,5:45:37 AM,C,8.5
8/31/22,5:55:37 AM,C,8.5
8/31/22,6:05:37 AM,C,8.5
8/31/22,6:15:37 AM,C,8
8/31/22,6:25:37 AM,C,8
8/31/22,6:35:37 AM,C,8.5
8/31/22,6:45:37 AM,C,8.5
8/31/22,6:55:37 AM,C,8.5
8/31/22,7:05:37 AM,C,8
8/31/22,7:15:37 AM,C,8
8/31/22,7:25:37 AM,C,8.5
8/31/22,7:35:37 AM,C,8.5
8/31/22,7:45:37 AM,C,8.5
8/31/22,7:55:37 AM,C,8.5
8/31/22,8:05:37 AM,C,8.5
8/31/22,8:15:37 AM,C,8.5
8/31/22,8:25:37 AM,C,8.5
8/31/22,8:35:37 AM,C,9
8/31/22,8:45:37 AM,C,9
8/31/22,8:55:37 AM,C,9.5
8/31/22,9:05:37 AM,C,10
8/31/22,9:15:37 AM,C,10.5
8/31/22,9:25:37 AM,C,11
8/31/22,9:35:37 AM,C,11.5
8/31/22,9:45:37 AM,C,12
8/31/22,9:55:37 AM,C,12.5
8/31/22,10:05:37 AM,C,13
8/31/22,10:15:37 AM,C,13.5
8/31/22,10:25:37 AM,C,14
8/31/22,10:35:37 AM,C,14.5
8/31/22,10:45:37 AM,C,15.5
8/31/22,10:55:37 AM,C,18
8/31/22,11:05:37 AM,C,19
8/31/22,11:15:37 AM,C,21
8/31/22,11:25:37 AM,C,21.5
8/31/22,11:35:37 AM,C,22
8/31/22,11:45:37 AM,C,22.5
8/31/22,11:55:37 AM,C,22.5
8/31/22,12:05:37 PM,C,23
8/31/22,12:15:37 PM,C,23
8/31/22,12:25:37 PM,C,23
8/31/22,12:35:37 PM,C,22.5
8/31/22,12:45:37 PM,C,22.5
8/31/22,12:55:37 PM,C,22.5
8/31/22,1:05:37 PM,C,22.5
8/31/22,1:15:37 PM,C,22
8/31/22,1:25:37 PM,C,22
8/31/22,1:35:37 PM,C,22
8/31/22,1:45:37 PM,C,22
8/31/22,1:55:37 PM,C,22
8/31/22,2:05:37 PM,C,22
8/31/22,2:15:37 PM,C,22.5
8/31/22,2:25:37 PM,C,22.5
8/31/22,2:35:37 PM,C,23
8/31/22,2:45:37 PM,C,23
8/31/22,2:55:37 PM,C,23
8/31/22,3:05:37 PM,C,23
8/31/22,3:15:37 PM,C,23
8/31/22,3:25:37 PM,C,22.5
8/31/22,3:35:37 PM,C,22.5
8/31/22,3:45:37 PM,C,23
8/31/22,3:55:37 PM,C,23
8/31/22,4:05:37 PM,C,23
8/31/22,4:15:37 PM,C,23
8/31/22,4:25:37 PM,C,23
8/31/22,4:35:37 PM,C,23
8/31/22,4:45:37 PM,C,23
8/31/22,4:55:37 PM,C,23
8/31/22,5:05:37 PM,C,23
8/31/22,5:15:37 PM,C,23
8/31/22,5:25:37 PM,C,23
8/31/22,5:35:37 PM,C,23
8/31/22,5:45:37 PM,C,23
8/31/22,5:55:37 PM,C,23
8/31/22,6:05:37 PM,C,23
8/31/22,6:15:37 PM,C,23
8/31/22,6:25:37 PM,C,22.5
8/31/22,6:35:37 PM,C,22.5
8/31/22,6:45:37 PM,C,22.5
8/31/22,6:55:37 PM,C,22.5
8/31/22,7:05:37 PM,C,22
8/31/22,7:15:37 PM,C,21.5
8/31/22,7:25:37 PM,C,21
8/31/22,7:35:37 PM,C,20.5
8/31/22,7:45:37 PM,C,20
8/31/22,7:55:37 PM,C,19.5
8/31/22,8:05:37 PM,C,19
8/31/22,8:15:37 PM,C,18.5
8/31/22,8:25:37 PM,C,18
8/31/22,8:35:37 PM,C,17.5
8/31/22,8:45:37 PM,C,17.5
8/31/22,8:55:37 PM,C,17
8/31/22,9:05:37 PM,C,16.5
8/31/22,9:15:37 PM,C,16.5
8/31/22,9:25:37 PM,C,16
8/31/22,9:35:37 PM,C,15.5
8/31/22,9:45:37 PM,C,15.5
8/31/22,9:55:37 PM,C,15
8/31/22,10:05:37 PM,C,15
8/31/22,10:15:37 PM,C,15
8/31/22,10:25:37 PM,C,14.5
8/31/22,10:35:37 PM,C,14.5
8/31/22,10:45:37 PM,C,14
8/31/22,10:55:37 PM,C,14
8/31/22,11:05:37 PM,C,13.5
8/31/22,11:15:37 PM,C,13.5
8/31/22,11:25:37 PM,C,13.5
8/31/22,11:35:37 PM,C,13
8/31/22,11:45:37 PM,C,13
8/31/22,11:55:37 PM,C,13
9/1/22,12:05:37 AM,C,13
9/1/22,12:15:37 AM,C,12.5
9/1/22,12:25:37 AM,C,12.5
9/1/22,12:35:37 AM,C,12.5
9/1/22,12:45:37 AM,C,12
9/1/22,12:55:37 AM,C,12
9/1/22,1:05:37 AM,C,12
9/1/22,1:15:37 AM,C,11.5
9/1/22,1:25:37 AM,C,11.5
9/1/22,1:35:37 AM,C,11.5
9/1/22,1:45:37 AM,C,11.5
9/1/22,1:55:37 AM,C,11.5
9/1/22,2:05:37 AM,C,11
9/1/22,2:15:37 AM,C,11
9/1/22,2:25:37 AM,C,11
9/1/22,2:35:37 AM,C,10.5
9/1/22,2:45:37 AM,C,10.5
9/1/22,2:55:37 AM,C,10.5
9/1/22,3:05:37 AM,C,10
9/1/22,3:15:37 AM,C,10
9/1/22,3:25:37 AM,C,10
9/1/22,3:35:37 AM,C,9.5
9/1/22,3:45:37 AM,C,9.5
9/1/22,3:55:37 AM,C,9.5
9/1/22,4:05:37 AM,C,9
9/1/22,4:15:37 AM,C,9
9/1/22,4:25:37 AM,C,9
9/1/22,4:35:37 AM,C,9
9/1/22,4:45:37 AM,C,9
9/1/22,4:55:37 AM,C,8.5
9/1/22,5:05:37 AM,C,8.5
9/1/22,5:15:37 AM,C,8.5
9/1/22,5:25:37 AM,C,8.5
9/1/22,5:35:37 AM,C,8.5
9/1/22,5:45:37 AM,C,8.5
9/1/22,5:55:37 AM,C,8
9/1/22,6:05:37 AM,C,8
9/1/22,6:15:37 AM,C,8
9/1/22,6:25:37 AM,C,8
9/1/22,6:35:37 AM,C,8
9/1/22,6:45:37 AM,C,8
9/1/22,6:55:37 AM,C,8
9/1/22,7:05:37 AM,C,8
9/1/22,7:15:37 AM,C,8
9/1/22,7:25:37 AM,C,8
9/1/22,7:35:37 AM,C,8
9/1/22,7:45:37 AM,C,8
9/1/22,7:55:37 AM,C,8
9/1/22,8:05:37 AM,C,8.5
9/1/22,8:15:37 AM,C,8.5
9/1/22,8:25:37 AM,C,8.5
9/1/22,8:35:37 AM,C,9
9/1/22,8:45:37 AM,C,9
9/1/22,8:55:37 AM,C,9.5
9/1/22,9:05:37 AM,C,10
9/1/22,9:15:37 AM,C,10
9/1/22,9:25:37 AM,C,10.5
9/1/22,9:35:37 AM,C,11
9/1/22,9:45:37 AM,C,11.5
9/1/22,9:55:37 AM,C,12
9/1/22,10:05:37 AM,C,12.5
9/1/22,10:15:37 AM,C,13
9/1/22,10:25:37 AM,C,13.5
9/1/22,10:35:37 AM,C,14.5
9/1/22,10:45:37 AM,C,15.5
9/1/22,10:55:37 AM,C,17
9/1/22,11:05:37 AM,C,18
9/1/22,11:15:37 AM,C,19.5
9/1/22,11:25:37 AM,C,22
9/1/22,11:35:37 AM,C,25.5
9/1/22,11:45:37 AM,C,27
9/1/22,11:55:37 AM,C,27.5
9/1/22,12:05:37 PM,C,27.5
9/1/22,12:15:37 PM,C,27.5
9/1/22,12:25:37 PM,C,26.5
9/1/22,12:35:37 PM,C,26
